,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
11903,paranoid bukti pemerintahan yang rapuh dan kami rindu teriakan lengserkan pengguna di depan istana dengan ribuan rakyat kepalkan tangan,1,0,1,0,0,0,0,0,1,0,0,1
11904,ternyata vinna,1,1,1,0,0,0,0,0,1,1,0,0
11905,pengguna kamu,1,1,0,1,0,0,0,0,1,0,1,0
11906,pengguna mau nomor dua karena aku belum pernah punya eyeshadow sama sekali iya iya aku perempuan macam apa biasanya pinjam doang hehe mau beli juga asa mahal kenapa sih ya jadi ya ya sudah begitu nomor dua kelihatan pal,0,0,0,0,0,0,0,0,0,0,0,0
11907,pengguna agamanya sempurna umatnya banyak yang pintar kok kenapa yang terus yang berani bicara aduh,0,1,0,0,0,0,0,0,0,0,0,0
11908,pengguna pengguna partai komunis indonesia gaya baru dan kaum liberal kepanasan karena semakin banyak muslimah di indonesia memakai hijab,0,0,0,0,0,0,0,0,0,0,0,0
11909,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna gue tuduh kamu anak yuk buktikan kamu anak orang dengan tes dna ya cepat tidak pakai lama,1,1,1,0,0,0,0,0,1,1,0,0
11910,pengguna tienteuus dong kak ya kali aku kayak hore yang tiap mengobrol sama orang mengajak mulu mursidah deh ah,0,0,0,0,0,0,0,0,0,0,0,0
11911,2 jembatan ambruk ruginya miliar dan nyawa belum termasuk kerugian ekonomi dari pendistribusian barang kerugian bisnis transportasi dan efek lainnya itu baru satu yang ambruk towewew,0,0,0,0,0,0,0,0,0,0,0,0
11912,pengguna pengguna ya kamfrettt ya kaum anda yang cuma nyinyir kaum pemalas,1,1,0,1,0,0,0,0,1,0,1,0
11913,gubernur jawa timur targetkan jembatan widang selesai h 15 lebaran,0,0,0,0,0,0,0,0,0,0,0,0
11914,pengguna pengguna permanen,1,1,1,0,0,0,0,0,1,1,0,0
11915,usir cina karena mereka jokowi radikal usir cina karena mereka generasi bangsa kita mentalnya rusak sudah saatnya kita tumbangkan jokowi uniform resource locator,1,0,0,1,0,1,0,0,0,0,0,1
11916,pengguna habis lempar batu sembunyi tangan habis pasang bom sembunyi sembunyian,0,0,0,0,0,0,0,0,0,0,0,0
11917,kamu sana minum obat uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
11918,wah ini memberi tau cara 2 periode,0,0,0,0,0,0,0,0,0,0,0,0
11919,nama patrialis akbar status terpidana kasus korupsi mendukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
11920,rabi israel sebut orang berkulit hitam sebagai picu kecaman keras uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
11921,dibanding beli go xxxd dengan ongkos kirim 4000 aku pakai kakiku jalan 20 menit dari kampus ke tempat makan cari makan juga yang banyak terus harga lumayan di sini tiga belas ribu kamu dapat telur dadar ayam kare sama sayur tumis kacang panjang bro itu lumayan,0,0,0,0,0,0,0,0,0,0,0,0
11922,pengguna maksud gue otaknya itu manusia yang beda lo ya sama kampung kalau di kampung malah guyub kok tidak pandang agamanya apa malah kalau perayaan hari besar suka saling bantu,1,1,1,0,0,0,0,0,1,1,0,0
11923,fiksi itu bersifat imajiner atau naratif dalam fiksi imajinasi tak ada hukumnya wajib percaya jadi boleh percaya boleh tidak sesuai narasi pemikiran masing masing orang dalam agama hukumnya wajib percaya pada firman nya dalam kitab suci jadi yang bilang kitab suci fik,0,0,0,0,0,0,0,0,0,0,0,0
11924,pengguna tidak kamu manusia homo,1,1,1,0,0,0,0,1,0,1,0,0
11925,sayang sekali punya paras nan cantik kumpul sama cowok dibawa mau makanya suka gengsi kalau mau pacaran eh lihat difoto fotonya ada sama cowok nongkrong pinggir jalan apa enggak malu ya percuma cantik kalau otaknya murah,0,1,0,0,0,0,0,0,0,0,0,0
11926,mirip adegan film tidak tiga puluh detik partai komunis indonesia perlu di catat bahwa ini adalah anti islam uniform resource locator,1,0,0,1,1,0,0,0,0,0,1,0
11927,pengguna mana mengerti,1,1,1,0,0,0,0,0,1,1,0,0
11928,di indonesia ini bicara tentang pelanggaran ham dan sejarah papua akan dituduh sebagai penghianat negara provokator dan lain lain padahal orang bicara karena memang faktanya ada kejahatan negara terhadap papua dan sesuai prinsip dan undang undang di indonesia,0,0,0,0,0,0,0,0,0,0,0,0
11929,pengguna pengguna ih ada mak datang,0,0,0,0,0,0,0,0,0,0,0,0
11930,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna berbicara,0,0,0,0,0,0,0,0,0,0,0,0
11931,pendukung pengguna surat pemberitahuan tahunan arb sda adalah orang orang tabiatnya kasar termasuk orang ini begitu begitu pengguna semoga dilaknat oleh allah,1,1,0,1,0,0,0,0,1,0,1,0
11932,pengguna buat sewa kayaknya juga bisa itu,0,1,0,0,0,0,0,0,0,0,0,0
11933,nah itu tidak terjadi di indonesia saja kan di suadi arabia seorang ulama juga kena cekal,0,0,0,0,0,0,0,0,0,0,0,0
11934,pengguna pengguna pengguna pengguna terlalu biasa anda dasaaaar bolot pusar lukaku,1,1,1,0,0,0,1,0,0,1,0,0
11935,pengguna pengguna pengguna saja yang mengada ada bikin meme sementara penista agama kamu puja puja,1,1,0,1,1,0,0,0,0,0,1,0
11936,rt pengguna sebenarnya bukan lelaki itu tapi itu yang ajak lelaki itu wifi tengok tangan dia uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
11937,misalnya waraqah ibn naufal sepupu khadijah ada seorang imam nestorian yang tentu berasal kiblatnya pada kristen nestorian di suriah mungkin sekali waraqah memakai alah allah ketimbang elohim yahweh,0,0,0,0,0,0,0,0,0,0,0,0
11938,saat ini budaya mereka bertransformasi menjadi budaya yang telah lama diserap pengaruhnya bahkan melebihi dari pemberi virusnya,0,0,0,0,0,0,0,0,0,0,0,0
11939,pengguna pembiakan kumpulan maki hamun dan bully dalam twitter awak suka ke banyak liar berkeliaran dan banyak lagi kawan kawan awak menyertai bangsa anjing ini adalah begitu begitu begitu,0,0,0,0,0,0,0,0,0,0,0,0
11940,katanya otoriter kalau otoriter seperti pemimpin korea utara mungkin yang tidur itu sudah dihukum mati sama kim jong ujian nasional,1,0,1,0,0,0,0,0,1,1,0,0
11941,pengguna gue cewek cantik kenapa rep an pada bilang gue dah,0,1,0,0,0,0,0,0,0,0,0,0
11942,pengguna pengguna kalau aku jual amik untung teruk lima kali ganda aku charge goods and services tax yahudi,0,0,0,0,0,0,0,0,0,0,0,0
11943,pengguna pengguna bukan cuma itu nya demokrasi bahkan tidak menghargai intelektualitas seseorang orang tidak mau sekolah sama orang yang berjuang untuk pintar sampai dapat gelar prof pun nilainya sama cuma 1 suara,0,0,0,0,0,0,0,0,0,0,0,0
11944,tiap pakai foto bapak sih kalau pakai wonho kenapa gue merasa kotor berdosa dan menjijikkan ya,0,1,0,0,0,0,0,0,0,0,0,0
11945,pengguna yang terbirit birit tunggang langgang lintang pukang dengar suara azan itu lah nanti loh alaih,0,0,0,0,0,0,0,0,0,0,0,0
11946,ketika kamu punya dua adik cowok masih bocah tapi yang satu sudah sunat dan tiba tiba yang kecil berbicara kok aku kayak begini kok abang kayak begitu bentuknya beda wkwk,0,1,0,0,0,0,0,0,0,0,0,0
11947,pengguna ya tidak dikasih juga tidak papa biar tambah gelar baru pelanggar hak buruh belum kamu sengak biasanya dari zaman soeharto sampai susilo bambang yudhoyono hal yang remeh temeh begini adalah tidak dibahas,1,1,1,0,0,0,0,0,1,1,0,0
11948,pengguna pengguna kalau ingin mention gue lagi genapi dulu pengikut kamu ya kamu mention gue lagi ras masuk kakus tidak ada waktu buat berfollower 2 digit,1,1,1,0,0,0,0,0,1,1,0,0
11949,prabowo rekan teriak teriak menghujat jokowi jokowi diam tak membalas dalam diam jokowi membuktikan sebaliknya dengan bukti setelah 50 tahun indonesia menguasai 51 saham pt freeport indonesia prabowo rekan dalam diam ternyata mengharapkan dukungan as dengan janji jika,0,0,0,0,0,0,0,0,0,0,0,0
11950,80 rakyat jawa barat istikamah tetap dukung prabowo untuk menjadi presiden 2019 calon wakil presidennya terserah partai keadilan sejahtera,0,0,0,0,0,0,0,0,0,0,0,0
11951,mengintip motor gede iring iringan presiden as,0,0,0,0,0,0,0,0,0,0,0,0
11952,yang jelas otak ahok djarot sudah sangat tumpul sangat loyo dan stres sudah jebol harus dicopot dan diganti,1,1,1,0,0,0,1,0,0,1,0,0
11953,nalar yang sehat tidak mungkin berpikir buruk hingga sejauh itu puisi itu ditulis oleh seorang ulama yang mencintai islam seorang ulama yang merindukan islam tumbuh sebagai ajaran kasih sayang dan rahmat bagi seluruh masyarakat di negeri ini percaya,0,0,0,0,0,0,0,0,0,0,0,0
11954,pengguna ternyata senjata yang paling mematikan bukan bom nuklir tapi mulutnya yang ucap janji janji manis mau lamar tau taunya sudah lamar cewek lain juga astagfirullah,0,0,0,0,0,0,0,0,0,0,0,0
11955,usir teroris buddha yang membunuh muslim rohingya usir kedutaan besar myanmar,1,0,0,1,1,1,0,0,0,0,0,1
11956,pengguna tidak ada tanda tanyanya upil,1,1,1,0,0,0,0,0,1,1,0,0
11957,pengguna wkwk masa burung kenari mau dipakai buat dokumentasi burung hantu harusnya atau burung,0,0,0,0,0,0,0,0,0,0,0,0
11958,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
11959,abdul sattar edhi bapak sederhana yang memiliki ribuan armada ambulans gratis pernah ditanya kenapa kamu juga bantu orang kristen dan hindu dalam ambulansmu ia menjawab karena ambulansku lebih muslim darimu respect peace human,0,0,0,0,0,0,0,0,0,0,0,0
11960,pengguna pak cik sudah tua nak apalah kuadrat pak cik nih boleh buat sepakat pakai kopiah meminta sedekah jual kismis pak cik muda lagi bila pak cik warna rambut kuning bawa duit perbanyak kita oke kan ini adalah begitu begitu begitu,1,1,1,0,0,0,0,0,1,1,0,0
11961,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pilihan yang tepat dan masuk akal adalah pengguna menyatukan kader pengguna dan luar jawa oratornnya bak soekarno menggelora membawa militansi kader ke titik tertinggi dan,0,0,0,0,0,0,0,0,0,0,0,0
11962,tanaman obat di halaman rumah ibu ku tumbuh subur alhamdulillah mengkudu buah dewa kencur jahe salam bawang merah jambu juga ada dan lain lain ingin delima belum dapat hunting ah latepost 24 februari uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
11963,pengguna tidak bisa dia,1,1,1,0,0,0,0,0,1,1,0,0
11964,yang jelas kalau ada foto foto yang begitu loba tari sekolah dasar lks lomba keterampilan siswa sekolah menengah kejuruan perjanjian adat gorontalo gadis kecil yang sudah beranjak remaja sekitar tahun 2010 ccu cross cultural understanding universitas k,0,0,0,0,0,0,0,0,0,0,0,0
11965,pengguna mantap usir kaum cina dari karawang,1,0,0,1,0,1,0,0,0,0,0,1
11966,pengguna biasa lah prof kaum kambing bengek ya begitu beda sedikit dibilang tertawa sudah,1,1,0,1,0,0,0,0,1,0,1,0
11967,pengguna iya memang bahasa,0,0,0,0,0,0,0,0,0,0,0,0
11968,pengguna bukan tapi benar benar,1,1,1,0,0,0,0,1,0,1,0,0
11969,presiden akan tanam pohon tanda revitalisasi sungai citarum di jawa barat,0,0,0,0,0,0,0,0,0,0,0,0
11970,setelah terjadi peristiwa pemberontakan tidak 30 september 1965 oleh partai komunis indonesia menjadi tanda akhir dari pemerintahan orde lama,0,0,0,0,0,0,0,0,0,0,0,0
11971,rt pengguna benamkan 2018 dan 2019 anti islam,1,0,1,0,1,0,0,0,0,0,0,1
11972,makanya rakyat juga sudah tidak sabar ingin lengserkan tapi para tokoh negeri pada takut sama santet jokowi dicari tokoh nasional yang berani,1,0,1,0,0,0,0,0,1,1,0,0
11973,pengguna ayo mana kamu sini,0,1,0,0,0,0,0,0,0,0,0,0
11974,pengguna kamu lesung pipi itu kecacatan sekian,1,1,1,0,0,0,1,0,0,1,0,0
11975,pengguna pengguna pengguna jokowi pendusta pantas mundur,1,0,1,0,0,0,0,0,1,1,0,0
11976,pengguna pengguna kiraan,0,1,0,0,0,0,0,0,0,0,0,0
11977,pengguna pengguna pengguna pengguna matamu,1,1,1,0,0,0,1,0,0,1,0,0
11978,pengguna kalau kamu di banding ar jauhlah koen manusia suka dilatih selet kok sudah menggilakan kamu tukang fitnah tukang fitnah sama dengan pemakan daging manusia nanti partai mana lagi kamu ikuti semoga orang medan cuma kamu saja yang,1,1,1,0,0,0,0,0,1,1,0,0
11979,mari kita ganyang partai komunis indonesia dari negara kesatuan republik indonesia,1,0,0,1,0,0,0,0,1,0,0,1
11980,pengguna pengguna pengguna fiksi itu bersifat imajiner atau naratif dalam fiksi imajinasi tak ada hukumnya wajib percaya jadi boleh percaya boleh tidak sesuai narasi pemikiran masing masing orang dalam agama hukumnya wajib percaya pada firman nya dalam kitab,0,0,0,0,0,0,0,0,0,0,0,0
11981,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna dan kalau dzimmi malah wajib kita jaga dan lindungi tapi juga ada batasan batasanya yaitu tentang ranah keagamaan kalau untuk urusan muamalah juga tidak,0,0,0,0,0,0,0,0,0,0,0,0
11982,miris sekarang ini apa yang tidak impor cangkul saja impor keahlian hanya 1 tukang tipu adalah begitu enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan 2019 ganti presiden plonga plongo dunning kruger effect,1,1,0,1,0,0,0,0,1,0,1,0
11983,prabowo terpaksa kabur dan kini jadi akur uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
11984,rt pengguna jangan jadikan sial itu sebagai zikir harian kita semoga kurangkan dan jauhkan amin,0,1,0,0,0,0,0,0,0,0,0,0
11985,pengguna bu mutmainah masih kenal bang gue dulu pelajaran islam suka mengikut sih haha kalau kristen pas jumatan kelasnya atau sabtu,0,0,0,0,0,0,0,0,0,0,0,0
11986,pada sabtu 21 4 2018 pagi masyarakat adat badui akan kembali melanjutkan perjalanan menuju kantor gubernur banten di kawasan pusat pemerintahan provinsi banten kawasan pusat pemerintahan provinsi banten di curug kota serang seba baduy 2018 dw,0,0,0,0,0,0,0,0,0,0,0,0
11987,pengguna tidak sensitif nih kenapa mesti pakai kata bom sih nanti orang malah mengiranya wah di takjilnya ada bomnya bagaimana malah jadi bumerang kan,0,0,0,0,0,0,0,0,0,0,0,0
11988,kementerian lingkungan hidup dan kehutanan upayakan pemerataan ekonomi melalui tora di kawasan hutan dan perhutanan sosial,0,0,0,0,0,0,0,0,0,0,0,0
11989,pengguna represif anti islam,1,0,1,0,1,0,0,0,0,1,0,0
11990,selamat jalan danarto tulisan yang menyentuh,0,0,0,0,0,0,0,0,0,0,0,0
11991,pengguna itu bibir ky bebek,1,1,1,0,0,0,1,0,0,1,0,0
11992,tidak perlu teman yang genius jika yang saja selalu ada untukmu ada fil dan kamil begadang,0,0,0,0,0,0,0,0,0,0,0,0
11993,pengguna mu siapa yang baik harus belajar,1,1,1,0,0,0,0,0,1,1,0,0
11994,bukan kali yang coba dibangkitkan kembali tapi orde baru sudah haus lagi,1,0,1,0,0,0,0,0,1,1,0,0
11995,pengguna coba kalau adik perempuan kamu di begitukan bisa terima tidak,1,1,1,0,0,0,0,0,1,1,0,0
11996,dan tiga pekerja seks komersial diciduk dari sebuah wisma di kecamatan larut utara uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
11997,pengguna pengguna pengguna mungkin maksudnya yang bernama sama lai kat,0,0,0,0,0,0,0,0,0,0,0,0
11998,pengguna pengguna sementara itu ada yang menyebut dirinya partai dakwah eh pemimpin nya korupsi itu tak lebih baik dari partai komunis indonesia,1,0,0,1,1,0,0,0,0,0,1,0
11999,pengguna yang penting tidak seasam kebijakan sih dilan mbak,0,0,0,0,0,0,0,0,0,0,0,0
12000,pengguna banget wkwk,0,0,0,0,0,0,0,0,0,0,0,0
12001,gogobli beri kemudahan toko obat dan apotek dapat pasokan obat secara online,0,0,0,0,0,0,0,0,0,0,0,0
12002,deklarasi pilihan kepala daerah 2018 aman dan anti hoaks warga jemuran jabon,0,0,0,0,0,0,0,0,0,0,0,0
12003,tahun ini masyarakat adat badui menyerahkan hasil panennya kepada pejabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim seba baduy 2018 direct message,0,0,0,0,0,0,0,0,0,0,0,0
12004,menolak lupa pengusung abraham samad adalah partai demokrasi indonesia perjuangan via kader bernama trimedya panjaitan itulah kenapa komisi pemberantasan korupsi sudah mirip tim sukses jokowi,1,0,0,1,0,0,0,0,1,0,1,0
12005,pengguna propaganda agama selalu pemberontakan dipimpin ulama atau ustaz tetapi buktinya tidak pernah ada ulama ustaz yang ditangkap apalagi dibuang ke boven digoel yang ada adalah tahanan nasionalisme dan ada bukti,0,0,0,0,0,0,0,0,0,0,0,0
12006,rt pengguna pengguna pengguna calon presiden garansi seumur hidup kalau rolex sih garansi seumur hidup ketahuan kelas nya sts,1,0,1,0,0,0,0,0,1,1,0,0
12007,pengguna sebawah perubahan menjadi mentol,0,1,0,0,0,0,0,0,0,0,0,0
12008,pengguna si sukmawati itu golongan karena hanya yang tidak suka azan,1,1,1,0,0,0,0,0,1,1,0,0
12009,pengguna in anak sama bapak sama tukang kibul disekolahkan tinggi biar pintar ini yang ada malah tambah bin,1,1,1,0,0,0,0,0,1,1,0,0
12010,rt pengguna pengguna pengguna pengguna sudah pikun dia pro koruptor,1,0,1,0,0,0,0,0,1,1,0,0
12011,rt pengguna yang bilang pencitraan itu justru sedang melakukan pencitraan itu sendiri tepat kayak prabowo,1,0,1,0,0,0,0,0,1,1,0,0
12012,sementara panjang perjalananmu kelak terlambat muncul di telaga telaga bola matamu kamu menjerit,0,0,0,0,0,0,0,0,0,0,0,0
12013,pengguna memang kamu pada,1,1,0,1,0,0,0,0,1,0,1,0
12014,deklarasi pilihan kepala daerah 2018 aman dan anti hoaks guru tk balongtani jabon,0,0,0,0,0,0,0,0,0,0,0,0
12015,pengguna bantahan dan sangkalan anies sandi tidak bisa membungkam dan menghapus jejak digital bahwa asma dewi adalah senopati andalannya,1,0,1,0,0,0,0,0,1,1,0,0
12016,haha enggak deng nyaman lah cerita cerita sama sih walaupun dihina terus akhirnya memang tapi senang bisa sedekat sekarang dan tau sebenarnya oped orangnya bagaimana dari semua omongan buruk tentang dia,0,1,0,0,0,0,0,0,0,0,0,0
12017,himmler merupakan pimpinan divisi screenshoot dan beserta perwira screenshoot yang lain meyakini bahwa yesus itu bukanlah orang yahudi tetapi orang ras arya,0,0,0,0,0,0,0,0,0,0,0,0
12018,sebab aku rasa nak cari pengalaman dekat luar ayo man duk terperuk je tak best nak tegak tidak budaya luar,0,0,0,0,0,0,0,0,0,0,0,0
12019,selain itu kalla grup juga membawahi sekolah islam athirah dan yayasan kalla,0,0,0,0,0,0,0,0,0,0,0,0
12020,anda memang tidak seperti diktator pengguna yang mengatakan anda diktator dan otoriter itu pasti terkena rabun ayam,1,0,1,0,0,0,1,0,0,1,0,0
12021,ahok keok taipan mengancam akan lengserkan pengguna bila reklamasi gagal nih negara diatur oleh jongos dan meneernya hadeuuuh,1,1,1,0,0,0,0,0,1,1,0,0
12022,pengguna pengguna kenyataanya tuannya akan mengimpor bawang putih dari negara kalau yang 58 konsisten dengan ucapannya haram hukumnya mengonsumsi produk,1,0,1,0,0,0,0,0,1,1,0,0
12023,ayo pak polisi tangkap dan usir sih raja kodok dari istana sebelum dia dan para cina menghancurkan negara kesatuan republik indonesia,1,1,0,1,0,1,0,0,0,0,0,1
12024,direct message gue tidak dibalas pengguna pulsa hilang oi 70r,1,1,0,1,0,0,0,0,1,0,1,0
12025,ulama mana yang dukung jokowi anti islam cuma samawi satu kolam sama jokowi bukan samawi,1,0,1,0,1,0,0,0,0,1,0,0
12026,halo pak pengguna pemerintahan yang anda pimpin mundur kata sih pengguna pak jokowi mundur saja pengguna uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
12027,siapa ya kena sentil dari presiden jokowi persiapan asian,0,0,0,0,0,0,0,0,0,0,0,0
12028,pengguna dosa fitnah umpama membunuh tak taulah pengguna sedar ke tidak yang cina buku islam fitnah itu lantaklah dia nih yang konon islam nih apa cerita pengguna pengguna,1,0,0,1,1,1,0,0,0,0,1,0
12029,menteri agama jangan hanya omong doang harus mengumumkan ayat rampasan halal allah subhanahu wa taala janjikan rampasan salah harus dibuang,1,0,0,1,1,0,0,0,0,0,1,0
12030,pengguna jangan mau dibodohi dengan pihak yang bilang bosan dengan calon presiden jokowi dan prabowo lagi pemilihan presiden bukan saatnya coba coba cari yang baru yang tidak jelas pemilihan presiden adalah harus memilih presiden yang sudah terbukti bekerja untuk kemajuan indonesia dan jokowi sudah membuk,0,0,0,0,0,0,0,0,0,0,0,0
12031,hitam sulawesi pengguna,0,0,0,0,0,0,0,0,0,0,0,0
